Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Category
89,14,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,571428.5714,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,71428.57143,71428.57143,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
443,116265006,35,47,4456,38448,819,0,127.3142857143,264.586777873,2920,0,818.0425531915,810.9986317859,369.0190322615,0.7052853031,1435370.44444444,3436799.72215777,10015308,0,116249063,3419090.08823529,4665246.59156257,10031372,1,116249261,2527157.84782609,4279100.40139597,10031251,1,0,0,712,964,0.3010364099,0.4042488933,0,2920,516.9156626506,719.7301019339,518011.419629738,0,0,0,1,0,0,0,0,1,523.2195121951,127.3142857143,818.0425531915,35,4456,47,38448,8192,2560,34,20,574480.363636364,1850913.36673034,6155194,15764,9993616.27272727,29218.9012527539,10015308,9906652,BENIGN,BENIGN
22,10936391,24,32,2008,2745,640,0,83.66666667,134.5286996,976,0,85.78125,220.240592,434.6040664,5.120519191,198843.4727,564097.3905,2462787,3,8883913,386257.087,765822.2459,2513084,4,10900000,352781.4839,718942.6091,2462787,3,0,0,776,1032,2.194508225,2.926010967,0,976,83.38596491,185.5048858,34412.06266,0,0,0,1,0,0,0,0,1,84.875,83.66666667,85.78125,24,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,Brute Force
8001,48,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,125000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,20833.33333,20833.33333,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
53,209,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1550239.234,19138.75598,69.66666667,78.76759063,157,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,40,40,9569.37799,9569.37799,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
8080,73322,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4650.718747,95.4692998,12220.33333,28994.78131,71403,41,73322,24440.66667,41705.84722,72597,41,71997,35998.5,50069.52407,71403,594,0,0,92,72,54.5538856,40.9154142,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Bot
22,14003899,25,35,2200,2745,640,0,88.0,129.5736599,976,0,78.42857143,211.7064124,353.1159429,4.284521047,237354.2203,630698.6004,2248319,3,11800000,492982.2083,867468.4669,2293962,3,14000000,411877.0588,790757.0232,2248319,3,0,0,808,1164,1.785217103,2.499303944,0,976,81.06557377,179.5748562,32247.12896,0,0,0,1,0,0,0,0,1,82.41666667,88.0,78.42857143,25,2200,35,2745,29200,247,19,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,Brute Force
5050,65,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,123076.9231,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,15384.61538,15384.61538,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
22,1250432,41,44,2664,6954,456,0,64.97560976,109.864573,976,0,158.0454545,312.6752498,7691.741734,67.97650732,14886.09524,104754.2631,956345,0,1250432,31260.8,159014.2287,996477,2,293950,6836.046512,17822.91782,94212,1,0,0,1328,1424,32.78866824,35.18783908,0,976,111.8372093,239.6868477,57449.78495,0,0,0,1,0,0,0,0,1,113.1529412,64.97560976,158.0454545,41,2664,44,6954,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
443,3640498,15,11,1976,9940,533,0,131.7333333333,209.2750980568,1821,0,903.6363636364,673.3014588915,3273.1785596366,7.1418800395,145619.92,386090.963956566,1793463,1,3640498,260035.571428571,493165.036927289,1793463,1,3525620,352562.0,627083.315773909,1909735,48,0,0,492,360,4.1203154074,3.0215646321,0,1821,441.3333333333,592.5828731397,351154.461538462,0,0,0,1,0,0,0,0,0,458.3076923077,131.7333333333,903.6363636364,15,1976,11,9940,65535,65,7,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
53,206,2,2,70,326,35,35,35.0,0.0,163,163,163.0,0.0,1922330.097,19417.47573,68.66666667,77.10598766,154,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,40,40,9708.737864,9708.737864,35,163,86.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,107.75,35.0,163.0,2,70,2,326,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,120144,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,96775.53602,66.58676255,17163.42857,40819.98375,109361,67,10336,5168.0,6909.847466,10054,282,120076,30019.0,53110.42381,109361,185,0,0,72,112,24.97003596,41.61672659,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,977,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2047.082907,977.0,0.0,977,977,977,977.0,0.0,977,977,0,0.0,0.0,0,0,0,0,64,0,2047.082907,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,DoS
443,64068292,2,0,74,0,37,37,37.0,0.0,0,0,0.0,0.0,1.1550175241,0.0312166898,64068292.0,0.0,64068292,64068292,64068292,64068292.0,0.0,64068292,64068292,0,0.0,0.0,0,0,1,0,64,0,0.0312166898,0.0,37,37,37.0,0.0,0.0,0,1,0,0,1,1,0,0,0,55.5,37.0,0.0,2,74,0,0,33304,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,99467671,6,7,341,11595,323,0,56.83333333,130.42763,5792,0,1656.428571,2120.732252,119.9987884,0.130695731,8288972.583,28700000.0,99300000,4,99300000,19900000.0,44400000.0,99300000,4,99500000,16600000.0,40500000.0,99300000,46,0,0,164,232,0.060321107,0.070374625,0,5792,853.0,1666.624133,2777636.0,1,0,0,0,0,0,0,0,1,918.6153846,56.83333333,1656.428571,6,341,7,11595,0,235,3,20,13986.0,0.0,13986,13986,99300000.0,0.0,99300000,99300000,DoS Hulk,DoS
80,85690082,7,6,668,11595,325,0,95.42857143,156.8500953,7240,0,1932.5,2848.073577,143.1087439,0.151709506,7140840.167,24600000.0,85300000,1,85600000,14300000.0,34800000.0,85300000,2,85700000,17100000.0,38100000.0,85300000,9,0,0,196,200,0.081689734,0.070019772,0,7240,876.3571429,2008.143444,4032640.093,1,0,0,0,0,0,0,0,0,943.7692308,95.42857143,1932.5,7,668,6,11595,0,235,4,20,11001.0,0.0,11001,11001,85300000.0,0.0,85300000,85300000,DoS Hulk,DoS
1501,19,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,315789.4737,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,52631.57895,52631.57895,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
5214,71,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,84507.04225,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,14084.50704,14084.50704,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
1600,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
443,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
22,11999141,20,33,2024,2745,640,0,101.2,142.028018,976,0,83.18181818,217.2857356,397.4451171,4.416982849,230752.7115,625335.4599,2288082,3,9669069,508898.3684,870426.3785,2290924,292,12000000,374969.6563,766586.986,2288082,3,0,0,648,1064,1.666785981,2.750196868,0,976,88.31481481,189.6409541,35963.69147,0,0,0,1,0,0,0,0,1,89.98113208,101.2,83.18181818,20,2024,33,2745,29200,257,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,Brute Force
80,53865,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,445.5583403,74.25972338,17955.0,30283.39076,52919,1,53865,17955.0,30283.39076,52919,1,0,0.0,0.0,0,0,0,0,80,0,74.25972338,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
53,47525303,4,4,198,352,61,38,49.5,13.27905619,122,54,88.0,39.2598183,11.57278261,0.168331383,6789329.0,17900000.0,47500000,3,47500000,15800000.0,27400000.0,47500000,3,47500000,15800000.0,27400000.0,47500000,3,0,0,104,104,0.084165692,0.084165692,38,122,67.88888889,31.95874076,1021.361111,0,0,0,0,0,0,0,0,1,76.375,49.5,88.0,4,198,4,352,-1,-1,3,20,31739.0,0.0,31739,31739,47500000.0,0.0,47500000,47500000,BENIGN,BENIGN
21,212,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,66037.73585,14150.9434,106.0,66.46803743,153,59,212,212.0,0.0,212,212,0,0.0,0.0,0,0,1,0,64,20,9433.962264,4716.981132,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,Brute Force
80,108050,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,277.6492365,46.27487274,27012.5,53361.72196,107052,0,108050,27012.5,53361.72196,107052,0,0,0.0,0.0,0,0,0,0,100,0,46.27487274,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
8090,47,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,170212.766,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,21276.59574,21276.59574,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
8500,59,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,101694.9153,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,16949.15254,16949.15254,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
80,38753,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,300183.2116,232.2400846,4844.125,12580.3937,35918,2,2336,1168.0,1648.973014,2334,2,38740,7748.0,15784.27805,35918,16,0,0,72,132,77.41336155,154.8267231,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,11984,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1001.335113,250.3337784,5992.0,8404.671201,11935,49,11984,11984.0,0.0,11984,11984,0,0.0,0.0,0,0,0,0,40,32,166.8891856,83.44459279,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,2,12,1,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,DoS
25735,50,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,160000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,20000.0,20000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
80,34158,3,7,26,11607,20,0,8.666666667,10.26320288,4380,0,1658.142857,1773.970728,340564.4359,292.7571872,3795.333333,10920.76832,32912,2,911,455.5,381.1305551,725,186,34115,5685.833333,13342.87451,32912,2,0,0,72,152,87.82715616,204.930031,0,4380,1057.545455,1607.044079,2582590.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,3,26,7,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
54311,5,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,6200000.0,600000.0,2.5,2.121320344,4,1,5,2.5,2.121320344,4,1,0,0.0,0.0,0,0,0,0,60,0,600000.0,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,3,31,0,0,38,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,1224187,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,9497.731964,6.534949317,174883.8571,456180.3645,1209338,4,14015,7007.5,9904.444684,14011,4,1224140,306035.0,602239.6631,1209338,157,0,0,72,112,2.450605994,4.084343323,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
2608,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
53,23179,1,1,53,117,53,53,53.0,0.0,117,117,117.0,0.0,7334.224945,86.28499935,23179.0,0.0,23179,23179,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,43.14249968,43.14249968,53,117,74.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,111.5,53.0,117.0,1,53,1,117,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
5825,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
80,1824982,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6371.021742,4.931555489,228122.75,643857.0607,1821586,15,3092,1546.0,1800.293865,2819,273,1824927,364985.4,814265.529,1821586,15,0,0,72,132,1.64385183,3.28770366,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,117886914,33,44,55651,3046,4326,6,1686.3939393939,1992.4877813207,244,6,69.2272727273,98.8390431368,497.9093777957,0.6531683406,1551143.60526316,2998067.01463204,9858452,1,117886914,3683966.0625,3705293.5974399,9858452,48,117628421,2735544.67441861,3734682.68971513,10121282,1,0,0,660,880,0.2799292888,0.3732390518,6,4326,771.2435897436,1517.2454123154,2302033.64119214,0,0,0,0,1,0,0,0,1,781.2597402597,1686.3939393939,69.2272727273,33,55651,44,3046,62854,65535,32,20,2275606.36363636,3135429.15202073,9485412,59148,8082463.0,1724132.23205571,9858452,5305013,BENIGN,BENIGN
80,94315,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2658.195854,123278.3757,84.82213858,13473.57143,32121.94106,86051,54,7861,3930.5,5248.853637,7642,219,94208,23552.0,41821.10301,86051,160,0,0,72,112,31.80830197,53.01383661,0,5840,1291.888889,2240.544155,5020038.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
52707,61,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32786.8852459016,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,16393.4426229508,16393.4426229508,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,123,245,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
443,1094987,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,16.43855133,5.479517108,218997.4,256113.0262,499907,31835,1063152,531576.0,684.4793642,532060,531092,1063098,531549.0,272.9432175,531742,531356,0,0,92,60,2.739758554,2.739758554,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,6561809,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.657527977,0.609587996,2187269.667,3787587.54,6560799,3,6561809,2187269.667,3787587.54,6560799,3,0,0.0,0.0,0,0,0,0,80,0,0.609587996,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,4,24,0,0,256,-1,3,20,1010.0,0.0,1010,1010,6560799.0,0.0,6560799,6560799,DDoS,DDoS
80,83947134,5,7,427,11595,415,0,85.4,184.2764228,4344,0,1656.428571,1760.597234,143.2091773,0.142947108,7631557.636,25300000.0,83800000,4,83800000,21000000.0,41900000.0,83800000,4,83900000,14000000.0,34200000.0,83800000,48,0,0,144,232,0.059561295,0.083385813,0,4344,925.2307692,1495.77634,2237346.859,1,0,0,0,0,0,0,0,1,1002.333333,85.4,1656.428571,5,427,7,11595,0,235,2,20,11968.0,0.0,11968,11968,83800000.0,0.0,83800000,83800000,DoS Hulk,DoS
80,80366612,9,4,62,11601,20,0,6.888888889,5.30199124,8760,0,2900.25,4128.319301,145.1224546,0.161758716,6697217.667,20200000.0,70300000,1,80400000,10000000.0,24600000.0,70300000,1,23869,7956.333333,13175.55177,23169,188,0,0,192,92,0.111986804,0.049771913,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,9,62,4,11601,256,229,7,20,2977.0,0.0,2977,2977,40200000.0,42600000.0,70300000,10100000,DDoS,DDoS
80,80314896,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,145.2159012,0.149411885,7301354.182,20200000.0,67100000,0,79200000,11300000.0,25000000.0,67100000,0,1160143,386714.3333,668998.4331,1159207,6,0,0,172,92,0.099607923,0.049803962,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,8,56,4,11607,256,229,6,20,2994.0,0.0,2994,2994,39600000.0,38900000.0,67100000,12100000,DDoS,DDoS
80,5280467,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.757508758,1760155.667,3047916.961,5279587,96,5280467,2640233.5,3732609.516,5279587,880,0,0.0,0.0,0,0,0,0,104,40,0.568131569,0.18937719,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force,Web Attack
21,48,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,291666.6667,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,1,0,64,0,41666.66667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,Brute Force
443,168518,7,4,376,3508,201,0,53.71428571,78.68653906,2042,0,877.0,1036.803421,23047.983,65.27492612,16851.8,17122.10823,41536,58,168518,28086.33333,13353.52555,41687,6639,73100,24366.66667,40790.54119,71463,253,0,0,152,92,41.53858935,23.73633677,0,2042,323.6666667,681.0169312,463784.0606,0,0,0,1,0,0,0,0,0,353.0909091,53.71428571,877.0,7,376,4,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
8080,996732,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05901687,6.019672289,199346.4,272105.6084,498700,506,996094,498047.0,1639.073519,499206,496888,995987,497993.5,1901.410135,499338,496649,0,0,92,60,3.009836145,3.009836145,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Bot
80,61354880,12,12,636,569,310,0,53.0,112.8007092176,196,0,47.4166666667,83.7468678745,19.6398395694,0.3911669292,2667603.47826087,4435086.21379327,10001459,17,61155062,5559551.09090909,5113134.19573849,10051595,50463,61304496,5573136.0,5144668.07719767,10051750,369,0,0,264,324,0.1955834646,0.1955834646,0,310,48.2,95.6817641978,9155.0,0,0,0,1,0,0,0,0,1,50.2083333333,53.0,47.4166666667,12,636,12,569,8192,79,10,20,225200.833333333,428790.61582055,1100466,50079,9967309.5,81671.1833776149,10001459,9800601,BENIGN,BENIGN
52344,4,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,250000.0,250000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Bot
22,69,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,14492.75362,14492.75362,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,Brute Force
53,31436631,2,2,91,171,49,42,45.5,4.949747468,106,65,85.5,28.99137803,8.3342264,0.127240098,10500000.0,18100000.0,31400000,24624,31400000,31400000.0,0.0,31400000,31400000,31400000,31400000.0,0.0,31400000,31400000,0,0,40,64,0.063620049,0.063620049,42,106,62.2,25.89787636,670.7,0,0,0,0,0,0,0,0,1,77.75,45.5,85.5,2,91,2,171,-1,-1,1,20,24624.0,0.0,24624,24624,31400000.0,0.0,31400000,31400000,BENIGN,BENIGN
9998,31,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,258064.5161,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,32258.06452,32258.06452,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
80,99109873,6,6,353,11595,353,0,58.83333333,144.1116465,5792,0,1932.5,2179.547086,120.5530755,0.121077746,9009988.455,29900000.0,99100000,1,99100000,19800000.0,44300000.0,99100000,1,22611,4522.2,5981.597922,11187,94,0,0,200,200,0.060538873,0.060538873,0,5792,919.0769231,1715.200254,2941911.91,0,0,0,0,1,0,0,0,1,995.6666667,58.83333333,1932.5,6,353,6,11595,274,235,1,32,4.0,0.0,4,4,99100000.0,0.0,99100000,99100000,DoS Hulk,DoS
80,829011,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,14025.14563,10.85630951,103626.375,291480.7987,824999,1,3413,1706.5,2411.941231,3412,1,828946,165789.2,368512.1549,824999,16,0,0,72,132,3.618769835,7.237539671,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
443,360713,10,4,792,351,549,0,79.2,171.4311005104,213,0,87.75,105.8501299007,3168.7241657495,38.812019528,27747.1538461538,48578.8649995142,114925,3,360713,40079.2222222222,56530.6208014245,115900,3,239095,79698.3333333333,62899.8820375152,116159,7068,0,0,332,136,27.7228710914,11.0891484366,0,549,76.2,147.4885952007,21752.8857142857,0,0,0,1,0,0,0,0,0,81.6428571429,79.2,87.75,10,792,4,351,65535,61,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
